SNID,IAUC,FAKE,RA,DECL,PIXSIZE,SNTYPE,NOBS,PTROBS_MIN,PTROBS_MAX,MWEBV,MWEBV_ERR,REDSHIFT_HELIO,REDSHIFT_HELIO_ERR,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,HOSTGAL_OBJID,HOSTGAL_PHOTOZ,HOSTGAL_PHOTOZ_ERR,HOSTGAL_SNSEP,PEAKMJD,SEARCH_TYPE
17466       ,UNKNOWN ,0,26.542597,0.011476,0.40000000596,104,104,880719,880822,0.0315000005066,0.00520000001416,0.08089800179,1.49999996211e-05,0.0798610001802,1.49999996211e-05,1237663784209023232,0.0542999990284,-9.0,4.93400001526,54328.0,104
17467       ,UNKNOWN ,0,46.379261,0.034875,0.40000000596,0,100,880824,880923,0.0909999981523,0.0152000002563,-9.0,-9.0,-9.0,-9.0,1237663784217673984,0.208199992776,-9.0,0.116999998689,54345.0,0
17468       ,UNKNOWN ,0,-45.443817,0.529854,0.40000000596,0,80,880925,881004,0.0750000029802,0.0125000001863,-9.0,-9.0,-9.0,-9.0,1237678617397954048,0.193499997258,-9.0,0.423000007868,54452.0,0
17470       ,UNKNOWN ,0,-4.887024,0.433166,0.40000000596,110,65,881006,881070,0.0307999998331,0.00510000018403,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54320.0,110
17473       ,UNKNOWN ,0,12.257828,0.548002,0.40000000596,106,80,881072,881151,0.0232999995351,0.0038999998942,0.170416995883,9.00000031834e-06,0.169106006622,9.00000031834e-06,1237663716019667200,0.169100001454,-9.0,3.65899991989,54355.8398438,106
17475       ,UNKNOWN ,0,-28.745117,0.522973,0.40000000596,110,85,881153,881237,0.0551999993622,0.00920000020415,1.64976000786,0.000478000001749,1.64664399624,0.000478000001749,1237663479794761984,0.0706999972463,-9.0,0.247999995947,54369.0,110
17476       ,UNKNOWN ,0,-2.062836,1.017983,0.40000000596,110,65,881239,881303,0.0244999993593,0.00410000002012,0.244274005294,4.40000003437e-05,0.242768004537,4.40000003437e-05,1237663278463713536,0.320100009441,-9.0,0.225999996066,54376.0,110
17477       ,UNKNOWN ,0,-0.870087,0.959,0.40000000596,104,70,881305,881374,0.0303000006825,0.00499999988824,0.0844800025225,3.09999995807e-05,0.0831720009446,3.09999995807e-05,1237663278464237824,0.0785000026226,-9.0,0.293000012636,54369.0,104
17478       ,UNKNOWN ,0,1.989963,0.949234,0.40000000596,0,75,881376,881450,0.0307999998331,0.00510000018403,-9.0,-9.0,-9.0,-9.0,1237663278465483520,0.113700002432,-9.0,0.209999993443,54331.0,0
17479       ,UNKNOWN ,0,-16.855164,0.431769,0.40000000596,0,80,881452,881531,0.0952999964356,0.0159000009298,-9.0,-9.0,-9.0,-9.0,1237663479799939328,0.148900002241,-9.0,0.805000007153,54324.0,0
17482       ,UNKNOWN ,0,44.754326,0.897208,0.40000000596,104,100,881533,881632,0.070000000298,0.0116999996826,0.134653002024,1.89999991562e-05,0.133886992931,1.89999991562e-05,1237678437018566912,0.140599995852,-9.0,0.187000006437,54395.0,104
17486       ,UNKNOWN ,0,-27.208832,-0.391031,0.40000000596,0,85,881634,881718,0.0870999991894,0.0144999995828,0.447526007891,0.000127000006614,0.445813000202,0.000127000006614,1237663478721675520,0.357499986887,-9.0,0.201000005007,54307.0,0
17487       ,UNKNOWN ,0,-8.793579,-0.99231,0.40000000596,104,89,881720,881808,0.0375000014901,0.0063000000082,0.0331679992378,2.49999993684e-05,0.0319060012698,2.49999993684e-05,1237656906351247616,0.104299999774,-9.0,4.38000011444,54332.0,104
17493       ,UNKNOWN ,0,13.130849,-0.863422,0.40000000596,110,104,881810,881913,0.040300000459,0.00669999979436,0.30024600029,0.000108000000182,0.298804998398,0.000108000000182,1237657189837242880,0.404399991035,-9.0,0.391999989748,54370.0,110
17494       ,UNKNOWN ,0,3.347569,-0.560631,0.40000000596,0,94,881915,882008,0.0303000006825,0.00499999988824,0.154378995299,2.30000005104e-05,0.153015002608,2.30000005104e-05,1237657190369788160,0.162200003862,-9.0,1.23000001907,54325.0,0
17496       ,UNKNOWN ,0,14.74278,-0.575194,0.40000000596,0,109,882010,882118,0.034699998796,0.00579999992624,-9.0,-9.0,-9.0,-9.0,1237666338651308032,0.147599995136,-9.0,0.806999981403,54312.0,0
17497       ,2007jt  ,0,37.13649,-1.042209,0.40000000596,120,167,882120,882286,0.0353999994695,0.00590000022203,0.144788995385,2.30000005104e-05,0.143873006105,2.30000005104e-05,1237663237122687232,0.130700007081,-9.0,2.61999988556,54364.6757812,120
17498       ,UNKNOWN ,0,36.783955,-1.051479,0.40000000596,110,179,882288,882466,0.0326000005007,0.00540000014007,0.617817997932,0.000364000006812,0.616514027119,0.000364000006812,1237663782602867456,0.500299990177,-9.0,0.238000005484,54377.0,110
17500       ,2007lf  ,0,4.189321,1.200793,0.40000000596,120,95,882468,882562,0.0277999993414,0.00460000010207,0.0441249981523,7.9999999798e-06,0.0428909994662,7.9999999798e-06,1237657192517664768,0.0754999965429,-9.0,36.125,54328.0,120
17508       ,UNKNOWN ,0,11.101472,0.667465,0.40000000596,106,105,882564,882668,0.0198999997228,0.00329999998212,0.33950600028,5.1999999414e-05,0.337992012501,5.1999999414e-05,1237663204919017984,0.439900010824,-9.0,1.26199996471,54348.0,106
17509       ,UNKNOWN ,0,4.82891,1.137182,0.40000000596,101,95,882670,882764,0.0269000008702,0.00449999980628,-9.0,-9.0,-9.0,-9.0,1237657192517927168,-9.0,-9.0,0.166999995708,54371.0,101
17517       ,UNKNOWN ,0,5.874941,0.393995,0.40000000596,110,94,882766,882859,0.0262000001967,0.00439999997616,0.334659993649,6.09999988228e-05,0.333099991083,6.09999988228e-05,1237657191444644352,0.315200001001,-9.0,0.196999996901,54372.0,110
17518       ,UNKNOWN ,0,9.619722,0.403276,0.40000000596,0,98,882861,882958,0.0177999995649,0.00300000002608,0.241014003754,5.09999990754e-05,0.239596992731,5.09999990754e-05,1237657191446282752,0.235599994659,-9.0,0.939999997616,54312.0,0
17519       ,UNKNOWN ,0,10.280041,0.237208,0.40000000596,110,98,882960,883057,0.0194000005722,0.00319999991916,0.615157008171,9.10000017029e-05,0.613322019577,9.10000017029e-05,1237657191446609920,0.0544999986887,-9.0,0.215000003576,54370.0,110
17521       ,UNKNOWN ,0,32.951103,0.277746,0.40000000596,110,107,883059,883165,0.0308999996632,0.00520000001416,0.295102000237,6.09999988228e-05,0.293976008892,6.09999988228e-05,1237666408456847616,0.275599986315,-9.0,1.15199995041,54402.0,110
17523       ,UNKNOWN ,0,36.107105,0.235611,0.40000000596,110,102,883167,883268,0.0423000007868,0.00710000004619,0.654929995537,1.99999994948e-05,0.653572022915,1.99999994948e-05,1237666408458223616,0.108199998736,-9.0,0.145999997854,54376.0,110
17525       ,UNKNOWN ,0,35.539932,-0.048928,0.40000000596,0,101,883270,883370,0.0384000018239,0.00639999983832,0.134418994188,2.09999998333e-05,0.133478999138,2.09999998333e-05,1237666407921090816,0.152999997139,-9.0,0.513000011444,54319.0,0
17526       ,UNKNOWN ,0,-0.984283,-0.06292,0.40000000596,101,100,883372,883471,0.0370000004768,0.00620000017807,-9.0,-9.0,-9.0,-9.0,1237657190904759040,-9.0,-9.0,0.173999994993,54365.0,101
17527       ,UNKNOWN ,0,0.270392,-0.17447,0.40000000596,103,100,883473,883572,0.0329999998212,0.0054999999702,-9.0,-9.0,-9.0,-9.0,1237657190905348864,0.214499995112,-9.0,0.851000010967,54346.0,103
17528       ,2007iy  ,0,-49.725281,-0.422238,0.40000000596,120,153,883574,883726,0.056899998337,0.00949999969453,0.360000014305,0.00499999988824,0.358682006598,0.00499999988824,1237663542600468480,0.362500011921,-9.0,0.915000021458,54349.984375,120
17529       ,UNKNOWN ,0,-37.669159,-0.204173,0.40000000596,0,198,883728,883925,0.0482000000775,0.00800000037998,-9.0,-9.0,-9.0,-9.0,1237663543142646784,0.66219997406,-9.0,0.105999998748,54315.0,0
17530       ,UNKNOWN ,0,-26.430725,0.211118,0.40000000596,0,185,883927,884111,0.0586000010371,0.00980000011623,-9.0,-9.0,-9.0,-9.0,1237663543684432640,0.0886999964714,-9.0,0.578999996185,54311.0,0
17531       ,2007jn  ,0,-18.116791,0.414496,0.40000000596,113,163,884113,884275,0.0954999998212,0.0159000009298,0.0575210005045,1.80000006367e-05,0.0562289990485,1.80000006367e-05,1237663543688036608,0.0252000000328,-9.0,4.50699996948,54313.0,113
17535       ,UNKNOWN ,0,-29.462646,0.819715,0.40000000596,104,95,884277,884371,0.0522999987006,0.00870000012219,0.159652993083,5.29999997525e-05,0.158294007182,5.29999997525e-05,1237678617404900352,0.187399998307,-9.0,0.610000014305,54365.0,104
17536       ,UNKNOWN ,0,-50.632996,0.802949,0.40000000596,101,90,884373,884462,0.0833000019193,0.0138999996707,-9.0,-9.0,-9.0,-9.0,1237663544210688256,-9.0,-9.0,0.0850000008941,54397.0,101
17538       ,UNKNOWN ,0,-42.03244,0.669748,0.40000000596,0,105,884464,884568,0.104999996722,0.0175000000745,-9.0,-9.0,-9.0,-9.0,1237663544214488064,0.256700009108,-9.0,1.42299997807,54330.0,0
17539       ,UNKNOWN ,0,-38.591217,0.775409,0.40000000596,104,114,884570,884683,0.0458000004292,0.00760000012815,0.205938994884,2.49999993684e-05,0.204613998532,2.49999993684e-05,1237663544215995392,0.193800002337,-9.0,0.751999974251,54343.0,104
17540       ,UNKNOWN ,0,-37.945374,0.784021,0.40000000596,0,113,884685,884797,0.047800000757,0.00800000037998,-0.00017200000002,3.70000016119e-05,-0.00017200000002,3.70000016119e-05,1237663544216256512,-9.0,-9.0,1.41999995708,54370.0,0
17541       ,UNKNOWN ,0,-34.940674,0.725861,0.40000000596,0,105,884799,884903,0.056400001049,0.0093999998644,0.267937988043,4.30000000051e-05,0.26650300622,4.30000000051e-05,1237678617402540544,0.308999985456,-9.0,0.570999979973,54353.0,0
17542       ,UNKNOWN ,0,-25.320923,0.671568,0.40000000596,103,100,884905,885004,0.0593000017107,0.00989999994636,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54346.0,103
17546       ,UNKNOWN ,0,-27.705872,1.232843,0.40000000596,0,100,885006,885105,0.0463000014424,0.00769999995828,0.0893779993057,1.49999996211e-05,0.0880879983306,1.49999996211e-05,1237678595930849792,0.391499996185,-9.0,4.1779999733,54336.0,0
17547       ,UNKNOWN ,0,-20.840179,1.091357,0.40000000596,0,94,885107,885200,0.0751999989152,0.0125000001863,0.0612419992685,6.00000021223e-06,0.0599519982934,6.00000021223e-06,1237678617408700672,-9.0,-9.0,0.352999985218,54321.0,0
17548       ,2007ms  ,0,-51.923645,-1.014807,0.40000000596,112,72,885202,885273,0.208000004292,0.034699998796,0.0390000008047,0.00499999988824,0.0380249992013,0.00499999988824,1237663542062678528,0.033100001514,-9.0,0.0719999969006,54372.0,112
17551       ,UNKNOWN ,0,-48.877441,-0.974979,0.40000000596,103,90,885275,885364,0.0641999989748,0.01070000045,-9.0,-9.0,-9.0,-9.0,1237663542063990784,0.19580000639,-9.0,0.467999994755,54348.0,103
17552       ,2007jl  ,0,-37.679535,-1.003283,0.40000000596,120,115,885366,885480,0.0529999993742,0.00879999995232,0.253291010857,3.60000012734e-05,0.251908987761,3.60000012734e-05,1237657189814960896,0.194199994206,-9.0,2.90100002289,54357.390625,120
17553       ,UNKNOWN ,0,-46.450867,-0.543054,0.40000000596,0,105,885482,885586,0.0975999981165,0.0163000002503,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54309.0,0
17555       ,UNKNOWN ,0,-41.152557,-0.4664,0.40000000596,101,105,885588,885692,0.0590999983251,0.00989999994636,-9.0,-9.0,-9.0,-9.0,1237663542604203008,0.0935000032187,-9.0,0.11400000006,54367.0,101
17558       ,UNKNOWN ,0,-41.597809,-0.153833,0.40000000596,101,105,885694,885798,0.0741999968886,0.0124000003561,-9.0,-9.0,-9.0,-9.0,1237663543140942592,0.423500001431,-9.0,0.206000000238,54367.0,101
17563       ,UNKNOWN ,0,-45.00293,0.293317,0.40000000596,101,104,885800,885903,0.0736000016332,0.0122999995947,-9.0,-9.0,-9.0,-9.0,1237663543676305920,0.716700017452,-9.0,0.134000003338,54368.0,101
17564       ,2007iz  ,0,-40.602173,0.315584,0.40000000596,113,105,885905,886009,0.0913000032306,0.0152000002563,0.254999995232,0.00499999988824,0.253646999598,0.00499999988824,-9,-9.0,-9.0,-9.0,54377.0,113
17565       ,UNKNOWN ,0,-22.944122,0.293461,0.40000000596,110,95,886011,886105,0.0627000033855,0.0104999998584,0.376625001431,4.50000006822e-05,0.37496599555,4.50000006822e-05,1237663543685939968,0.252000004053,-9.0,0.0869999974966,54405.0,110
17568       ,2007kb  ,0,-46.897125,0.277588,0.40000000596,120,105,886107,886211,0.101300001144,0.0168999992311,0.137999996543,0.00499999988824,0.136853992939,0.00499999988824,1237663543675455488,0.101099997759,-9.0,2.88800001144,54361.1328125,120
17570       ,UNKNOWN ,0,-56.607941,-1.136022,0.40000000596,0,32,886213,886244,0.209700003266,0.0348999984562,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54399.0,0
17572       ,UNKNOWN ,0,-44.670837,-1.083483,0.40000000596,0,79,886246,886324,0.0936999991536,0.0155999995768,-9.0,-9.0,-9.0,-9.0,1237656567039526400,0.35490000248,-9.0,0.15000000596,54337.0,0
17573       ,UNKNOWN ,0,-41.501587,-1.208296,0.40000000596,0,85,886326,886410,0.0674000009894,0.0111999996006,0.989063978195,0.00017499999376,0.986947000027,0.00017499999376,1237656567040967424,0.520399987698,-9.0,0.226999998093,54372.0,0
17574       ,UNKNOWN ,0,-39.796173,-1.111809,0.40000000596,101,85,886412,886496,0.049699999392,0.00829999987036,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54397.0,101
17576       ,UNKNOWN ,0,-29.04364,-1.209639,0.40000000596,103,85,886498,886582,0.0940999984741,0.0156999994069,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54350.0,103
17577       ,UNKNOWN ,0,-28.085205,-1.054626,0.40000000596,103,142,886584,886725,0.0881000012159,0.0147000001743,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54358.0,103
17579       ,UNKNOWN ,0,-21.7771,-1.237791,0.40000000596,101,80,886727,886806,0.0724999979138,0.0120999999344,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54365.0,101
17582       ,UNKNOWN ,0,-37.764771,-0.722207,0.40000000596,0,85,886808,886892,0.0432000011206,0.00719999987632,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54330.0,0
17584       ,UNKNOWN ,0,-36.671417,-0.667391,0.40000000596,101,84,886894,886977,0.0439999997616,0.00730000017211,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54369.0,101
17585       ,UNKNOWN ,0,-33.281738,-0.709529,0.40000000596,101,85,886979,887063,0.0649000033736,0.0108000002801,-9.0,-9.0,-9.0,-9.0,1237656567581442816,0.191799998283,-9.0,0.27500000596,54365.0,101
17586       ,UNKNOWN ,0,-30.129333,-0.814854,0.40000000596,106,85,887065,887149,0.0802000015974,0.0133999995887,0.273140996695,5.80000014452e-05,0.271658986807,5.80000014452e-05,1237656567582819072,0.196799993515,-9.0,0.184000000358,54349.0,106
17587       ,UNKNOWN ,0,-28.087189,-0.644273,0.40000000596,0,85,887151,887235,0.0800999999046,0.0133999995887,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54401.0,0
17591       ,UNKNOWN ,0,-49.742371,-0.298927,0.40000000596,101,63,887237,887299,0.0627999976277,0.0104999998584,-9.0,-9.0,-9.0,-9.0,1237656568111104768,0.0789000019431,-9.0,0.17499999702,54397.0,101
17594       ,UNKNOWN ,0,-35.43399,-0.317092,0.40000000596,101,85,887301,887385,0.0526000000536,0.00879999995232,-9.0,-9.0,-9.0,-9.0,1237663457242842112,-9.0,-9.0,3.25,54397.0,101
17596       ,UNKNOWN ,0,-27.883118,-0.323946,0.40000000596,0,85,887387,887471,0.0800999999046,0.0133999995887,-9.0,-9.0,-9.0,-9.0,1237663478721413376,0.324699997902,-9.0,0.356999993324,54351.0,0
17597       ,UNKNOWN ,0,-27.596649,-0.246756,0.40000000596,101,85,887473,887557,0.0841000005603,0.0140000004321,-9.0,-9.0,-9.0,-9.0,1237663478721479168,0.273699998856,-9.0,0.0270000007004,54398.0,101
17599       ,UNKNOWN ,0,-22.676575,-0.292369,0.40000000596,110,79,887559,887637,0.0705000013113,0.0118000004441,0.438924998045,4.30000000051e-05,0.437191009521,4.30000000051e-05,1237663478723641856,0.309599995613,-9.0,0.263999998569,54397.0,110
17600       ,UNKNOWN ,0,-21.615845,-0.229924,0.40000000596,101,80,887639,887718,0.0562999993563,0.0093999998644,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54363.0,101
17603       ,UNKNOWN ,0,-54.897827,0.203468,0.40000000596,0,109,887720,887828,0.137999996543,0.0230000000447,-9.0,-9.0,-9.0,-9.0,1237663526494275072,0.394899994135,-9.0,0.16400000453,54317.0,0
17605       ,2007js  ,0,-50.797302,0.098361,0.40000000596,120,65,887830,887894,0.0838999971747,0.0140000004321,0.146430000663,1.59999999596e-05,0.145333006978,1.59999999596e-05,1237663479248193024,0.109999999404,-9.0,0.82800000906,54352.6015625,120
17606       ,UNKNOWN ,0,-48.345642,0.115383,0.40000000596,101,79,887896,887974,0.0920000001788,0.0153000000864,-9.0,-9.0,-9.0,-9.0,1237656568648566784,0.0359000004828,-9.0,0.097999997437,54364.0,101
17608       ,UNKNOWN ,0,-43.604736,0.05282,0.40000000596,101,85,887976,888060,0.0839999988675,0.0140000004321,-9.0,-9.0,-9.0,-9.0,1237663457776109056,0.527499973774,-9.0,0.0659999996424,54367.0,101
17611       ,UNKNOWN ,0,-41.697723,0.155685,0.40000000596,110,85,888062,888146,0.106399998069,0.0176999997348,0.443089008331,7.89999976405e-05,0.441549986601,7.89999976405e-05,1237663457776960768,0.104599997401,-9.0,0.112999998033,54405.0,110
17612       ,UNKNOWN ,0,-41.174774,0.081387,0.40000000596,110,85,888148,888232,0.085199996829,0.0142000000924,2.01122999191,0.000199999994948,2.00800395012,0.000199999994948,1237656568651710464,0.153600007296,-9.0,0.216000005603,54407.0,110
17613       ,UNKNOWN ,0,-40.921173,0.173701,0.40000000596,101,85,888234,888318,0.0886999964714,0.0148000000045,-9.0,-9.0,-9.0,-9.0,1237663457777288192,-9.0,-9.0,0.157000005245,54322.0,101
17614       ,UNKNOWN ,0,-40.792511,0.183294,0.40000000596,110,85,888320,888404,0.084399998188,0.0141000002623,0.344199985266,4.80000016978e-05,0.342754006386,4.80000016978e-05,1237663457777353472,0.32539999485,-9.0,0.287000000477,54401.0,110
17615       ,UNKNOWN ,0,-37.343658,0.116563,0.40000000596,110,85,888406,888490,0.0443000011146,0.00740000000224,0.563169002533,5.80000014452e-05,0.561434984207,5.80000014452e-05,1237663457778861056,0.332700014114,-9.0,0.0599999986589,54406.0,110
17616       ,UNKNOWN ,0,-37.11731,0.035815,0.40000000596,101,85,888492,888576,0.0405000001192,0.00669999979436,-9.0,-9.0,-9.0,-9.0,1237663457778992128,0.0945999994874,-9.0,0.145999997854,54358.0,101
17617       ,UNKNOWN ,0,-36.549744,0.190776,0.40000000596,0,85,888578,888662,0.0474000014365,0.00789999961853,-9.0,-9.0,-9.0,-9.0,1237663457779188480,0.34430000186,-9.0,0.208000004292,54370.0,0
17618       ,UNKNOWN ,0,-35.935852,0.047418,0.40000000596,110,85,888664,888748,0.0667999982834,0.0110999997705,0.593405008316,4.60000010207e-05,0.591618001461,4.60000010207e-05,1237663457779450880,0.547699987888,-9.0,0.391999989748,54368.0,110
17620       ,UNKNOWN ,0,-23.813171,0.142274,0.40000000596,101,85,888750,888834,0.0794000029564,0.0131999999285,-9.0,-9.0,-9.0,-9.0,1237663479260054016,0.350800007582,-9.0,0.838999986649,54399.0,101
17621       ,UNKNOWN ,0,-22.162354,0.188601,0.40000000596,101,85,888836,888920,0.0712999999523,0.0119000002742,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54368.0,101
17622       ,UNKNOWN ,0,-21.18457,-4.4e-05,0.40000000596,101,159,888922,889080,0.0566000007093,0.0093999998644,-9.0,-9.0,-9.0,-9.0,1237653012427243776,-9.0,-9.0,0.155000001192,54401.0,101
17625       ,UNKNOWN ,0,13.026286,1.021018,0.40000000596,104,80,889082,889161,0.0266999993473,0.00449999980628,0.0717390030622,1.10000000859e-05,0.0705439969897,1.10000000859e-05,1237663785276866560,0.0728000029922,-9.0,6.07800006866,54371.0,104
17627       ,2007jf  ,0,3.092885,-1.105509,0.40000000596,113,74,889163,889236,0.0355999991298,0.00590000022203,0.0694139972329,1.29999998535e-05,0.0681509971619,1.29999998535e-05,1237663275781652736,0.0592000000179,-9.0,3.03699994087,54327.0,113
17629       ,2007jw  ,0,30.636372,-1.089237,0.40000000596,120,97,889238,889334,0.0281000006944,0.0046999999322,0.137413993478,2.20000001718e-05,0.136390000582,2.20000001718e-05,1237663782600179968,0.124600000679,-9.0,2.80200004578,54370.0,120
17633       ,UNKNOWN ,0,-2.606781,-1.172767,0.40000000596,0,65,889336,889400,0.0348999984562,0.00579999992624,0.22860699892,4.60000010207e-05,0.227124005556,4.60000010207e-05,1237663275779162368,0.198599994183,-9.0,0.583999991417,54350.0,0
17634       ,UNKNOWN ,0,0.554802,-1.179674,0.40000000596,0,74,889402,889475,0.03579999879,0.00600000005215,-9.0,-9.0,-9.0,-9.0,1237663275780538624,0.173399999738,-9.0,0.768999993801,54443.0,0
17635       ,UNKNOWN ,0,1.245553,-1.058273,0.40000000596,101,75,889477,889551,0.0307999998331,0.00510000018403,-9.0,-9.0,-9.0,-9.0,1237663275780801280,0.275599986315,-9.0,0.246000006795,54321.0,101
17637       ,UNKNOWN ,0,12.581277,-1.211823,0.40000000596,101,80,889553,889632,0.0480999983847,0.00800000037998,-9.0,-9.0,-9.0,-9.0,1237663782592315648,0.590600013733,-9.0,0.273999989033,54322.0,101
17638       ,UNKNOWN ,0,28.171387,-1.049138,0.40000000596,110,209,889634,889842,0.0259000007063,0.00430000014603,0.69664901495,0.000127999999677,0.695062994957,0.000127999999677,1237657069548864000,0.477899998426,-9.0,0.284000009298,54390.0,110
17641       ,UNKNOWN ,0,37.638603,-1.173755,0.40000000596,103,98,889844,889941,0.0329999998212,0.0054999999702,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54351.0,103
17642       ,UNKNOWN ,0,40.074516,-1.20013,0.40000000596,103,98,889943,890040,0.0322000011802,0.00540000014007,-9.0,-9.0,-9.0,-9.0,1237660024521294080,0.0216000005603,-9.0,1.48099994659,54347.0,103
17644       ,UNKNOWN ,0,-9.192902,-0.627281,0.40000000596,101,163,890042,890204,0.0351999998093,0.00590000022203,-9.0,-9.0,-9.0,-9.0,1237666407364625152,0.351900011301,-9.0,1.59300005436,54363.0,101
17647       ,UNKNOWN ,0,34.28204,-0.801628,0.40000000596,106,98,890206,890303,0.0353999994695,0.00590000022203,0.433999985456,0.00499999988824,0.432787001133,0.00499999988824,1237663783138624256,0.20039999485,-9.0,2.15000009537,54369.0,106
17649       ,UNKNOWN ,0,49.584496,-0.825368,0.40000000596,0,93,890305,890397,0.0621000006795,0.0104000000283,0.0366629995406,1.10000000859e-05,0.036058999598,1.10000000859e-05,1237663783145373696,0.070799998939,-9.0,2.71600008011,54326.0,0
17655       ,UNKNOWN ,0,6.160038,-0.839559,0.40000000596,0,110,890399,890508,0.0230999998748,0.00380000006407,-9.0,-9.0,-9.0,-9.0,1237663783126368512,-9.0,-9.0,0.0799999982119,54359.0,0
17657       ,UNKNOWN ,0,7.635212,-0.624099,0.40000000596,0,166,890510,890675,0.0201999992132,0.00340000004508,0.185164004564,2.90000007226e-05,0.183796003461,2.90000007226e-05,1237657190371688704,0.162799999118,-9.0,1.76199996471,54312.0,0
17659       ,UNKNOWN ,0,14.978728,-0.819859,0.40000000596,0,84,890677,890760,0.0364000014961,0.00609999988228,-9.0,-9.0,-9.0,-9.0,1237663783130235136,0.285299986601,-9.0,3.30599999428,54332.0,0
17660       ,UNKNOWN ,0,19.992689,-0.826248,0.40000000596,101,95,890762,890856,0.0335999988019,0.00559999980032,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54374.0,101
17662       ,UNKNOWN ,0,22.269918,-0.82605,0.40000000596,101,104,890858,890961,0.0277999993414,0.00460000010207,-9.0,-9.0,-9.0,-9.0,1237663783133381376,0.574599981308,-9.0,0.217999994755,54374.0,101
17663       ,UNKNOWN ,0,24.066116,-0.788706,0.40000000596,104,104,890963,891066,0.0299999993294,0.00499999988824,0.0844319984317,7.9999999798e-06,0.0833579972386,7.9999999798e-06,1237663783134167040,0.0728999972343,-9.0,2.81500005722,54330.0,104
17665       ,UNKNOWN ,0,25.385563,-0.724483,0.40000000596,0,102,891068,891169,0.0322999991477,0.00540000014007,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54314.0,0
17667       ,UNKNOWN ,0,37.354263,-0.819724,0.40000000596,103,100,891171,891270,0.0315000005066,0.00529999984428,-9.0,-9.0,-9.0,-9.0,-9,-9.0,-9.0,-9.0,54342.0,103
17668       ,UNKNOWN ,0,37.837406,-0.703089,0.40000000596,101,98,891272,891369,0.0282000005245,0.0046999999322,-9.0,-9.0,-9.0,-9.0,1237663783140197376,0.550700008869,-9.0,0.237000003457,54369.0,101
17669       ,UNKNOWN ,0,40.88932,-0.814416,0.40000000596,0,99,891371,891469,0.0324999988079,0.00540000014007,0.234155997634,1.10000000859e-05,0.233244001865,1.10000000859e-05,1237663783141572864,0.173700004816,-9.0,0.629999995232,54315.0,0
17670       ,UNKNOWN ,0,43.098602,-0.682899,0.40000000596,0,99,891471,891569,0.0631999969482,0.0104999998584,0.135934993625,3.40000005963e-05,0.135139003396,3.40000005963e-05,1237663783142490624,0.0822999998927,-9.0,4.14599990845,54327.0,0
17671       ,UNKNOWN ,0,-48.251404,0.503433,0.40000000596,0,80,891571,891650,0.0976999998093,0.0163000002503,-9.0,-9.0,-9.0,-9.0,1237656569185501184,-9.0,-9.0,0.0540000014007,54312.0,0
17672       ,UNKNOWN ,0,47.16637,-0.710764,0.40000000596,101,99,891652,891750,0.0610000006855,0.0102000003681,-9.0,-9.0,-9.0,-9.0,1237663783144325120,-9.0,-9.0,0.0769999995828,54313.0,101
17674       ,UNKNOWN ,0,-45.342346,0.517292,0.40000000596,101,79,891752,891830,0.069200001657,0.0115000000224,-9.0,-9.0,-9.0,-9.0,1237678617397954304,0.560199975967,-9.0,0.425999999046,54371.0,101
17675       ,UNKNOWN ,0,-44.026306,0.462651,0.40000000596,101,85,891832,891916,0.0825999975204,0.0137999998406,-9.0,-9.0,-9.0,-9.0,1237678617398543360,0.170300006866,-9.0,0.564999997616,54361.0,101
17676       ,UNKNOWN ,0,-39.510406,0.438238,0.40000000596,101,85,891918,892002,0.0643000006676,0.01070000045,-9.0,-9.0,-9.0,-9.0,1237663458314815744,0.380899995565,-9.0,0.666000008583,54368.0,101
17679       ,UNKNOWN ,0,-23.033142,0.478495,0.40000000596,101,85,892004,892088,0.0571999996901,0.00949999969453,-9.0,-9.0,-9.0,-9.0,1237663479797252608,0.351999998093,-9.0,0.129999995232,54316.0,101
17682       ,UNKNOWN ,0,-15.892029,0.501792,0.40000000596,106,79,892090,892168,0.0568000003695,0.00949999969453,0.304812014103,2.70000000455e-05,0.303213000298,2.70000000455e-05,1237663479800398336,0.338800013065,-9.0,2.13199996948,54348.0,106
